,YEAR_op,TIMESTAMP,AREA,carbon_Pvar
660,2030,6401,Marseille,72042.30647855616
661,2030,6401,Nice,21663.688703593412
662,2030,6401,Alpin,9440.987362442656
663,2030,1801,Marseille,9726.657373916149
664,2030,1801,Nice,24100.853682747667
665,2030,1801,Alpin,362.94963678145314
666,2030,5901,Marseille,90323.82060499115
667,2030,5901,Nice,24507.047845940047
668,2030,5901,Alpin,12343.178482565254
669,2030,1301,Marseille,9753.550453916148
670,2030,1301,Nice,29110.581695453646
671,2030,1301,Alpin,438.394224202317
672,2030,5401,Marseille,9630.714493916152
673,2030,5401,Nice,6228.310502283106
674,2030,5401,Alpin,93.79597355026317
675,2030,801,Marseille,9672.703690682149
676,2030,801,Nice,15299.980146912847
677,2030,801,Alpin,210.28459836712474
678,2030,4901,Marseille,50492.97085991615
679,2030,4901,Nice,12456.621004566212
680,2030,4901,Alpin,6253.588317820528
681,2030,301,Marseille,65348.222221506156
682,2030,301,Nice,17195.55290847727
683,2030,301,Alpin,8505.717469514859
684,2030,4401,Marseille,43320.75491836415
685,2030,4401,Nice,10561.048243001787
686,2030,4401,Alpin,5123.719692878794
687,2030,8501,Marseille,32589.477418916154
688,2030,8501,Nice,10019.456025411953
689,2030,8501,Alpin,3558.8817264417285
690,2030,3901,Marseille,40498.32384332615
691,2030,3901,Nice,9477.863807822117
692,2030,3901,Alpin,4591.118855558661
693,2030,8001,Marseille,9711.968631251146
