TIMESTAMP,Calendrier,HTA,sup36,inf36
6551,HCE,8.7,18.2,14.7
6552,HCE,8.7,18.2,14.7
6553,HCE,8.7,18.2,14.7
6554,HCE,8.7,18.2,14.7
6555,HCE,8.7,18.2,14.7
6556,HCE,8.7,18.2,14.7
6557,HCE,8.7,18.2,14.7
6558,HCE,8.7,18.2,14.7
6559,HPE,9.9,19.7,14.7
6560,HPE,9.9,19.7,14.7
6561,HPE,9.9,19.7,14.7
6562,HPE,9.9,19.7,14.7
6563,HPE,9.9,19.7,14.7
6564,HPE,9.9,19.7,14.7
6565,HPE,9.9,19.7,14.7
6566,HPE,9.9,19.7,14.7
6567,HPE,9.9,19.7,14.7
6568,HPE,9.9,19.7,14.7
6569,HPE,9.9,19.7,14.7
6570,HPE,9.9,19.7,14.7
6571,HPE,9.9,19.7,14.7
6572,HPE,9.9,19.7,14.7
6573,HPE,9.9,19.7,14.7
6574,HPE,9.9,19.7,14.7
6575,HCE,8.7,18.2,14.7
6576,HCE,8.7,18.2,14.7
6577,HCE,8.7,18.2,14.7
6578,HCE,8.7,18.2,14.7
6579,HCE,8.7,18.2,14.7
6580,HCE,8.7,18.2,14.7
6581,HCE,8.7,18.2,14.7
6582,HCE,8.7,18.2,14.7
6583,HPE,9.9,19.7,14.7
6584,HPE,9.9,19.7,14.7
6585,HPE,9.9,19.7,14.7
6586,HPE,9.9,19.7,14.7
6587,HPE,9.9,19.7,14.7
6588,HPE,9.9,19.7,14.7
6589,HPE,9.9,19.7,14.7
6590,HPE,9.9,19.7,14.7
6591,HPE,9.9,19.7,14.7
6592,HPE,9.9,19.7,14.7
6593,HPE,9.9,19.7,14.7
6594,HPE,9.9,19.7,14.7
6595,HPE,9.9,19.7,14.7
6596,HPE,9.9,19.7,14.7
6597,HPE,9.9,19.7,14.7
6598,HPE,9.9,19.7,14.7
6599,HCE,8.7,18.2,14.7
6600,HCE,8.7,18.2,14.7
6601,HCE,8.7,18.2,14.7
6602,HCE,8.7,18.2,14.7
6603,HCE,8.7,18.2,14.7
6604,HCE,8.7,18.2,14.7
6605,HCE,8.7,18.2,14.7
6606,HCE,8.7,18.2,14.7
6607,HPE,9.9,19.7,14.7
6608,HPE,9.9,19.7,14.7
6609,HPE,9.9,19.7,14.7
6610,HPE,9.9,19.7,14.7
6611,HPE,9.9,19.7,14.7
6612,HPE,9.9,19.7,14.7
6613,HPE,9.9,19.7,14.7
6614,HPE,9.9,19.7,14.7
6615,HPE,9.9,19.7,14.7
6616,HPE,9.9,19.7,14.7
6617,HPE,9.9,19.7,14.7
6618,HPE,9.9,19.7,14.7
6619,HPE,9.9,19.7,14.7
6620,HPE,9.9,19.7,14.7
6621,HPE,9.9,19.7,14.7
6622,HPE,9.9,19.7,14.7
6623,HCE,8.7,18.2,14.7
6624,HCE,8.7,18.2,14.7
6625,HCE,8.7,18.2,14.7
6626,HCE,8.7,18.2,14.7
6627,HCE,8.7,18.2,14.7
6628,HCE,8.7,18.2,14.7
6629,HCE,8.7,18.2,14.7
6630,HCE,8.7,18.2,14.7
6631,HPE,9.9,19.7,14.7
6632,HPE,9.9,19.7,14.7
6633,HPE,9.9,19.7,14.7
6634,HPE,9.9,19.7,14.7
6635,HPE,9.9,19.7,14.7
6636,HPE,9.9,19.7,14.7
6637,HPE,9.9,19.7,14.7
6638,HPE,9.9,19.7,14.7
6639,HPE,9.9,19.7,14.7
6640,HPE,9.9,19.7,14.7
6641,HPE,9.9,19.7,14.7
6642,HPE,9.9,19.7,14.7
6643,HPE,9.9,19.7,14.7
6644,HPE,9.9,19.7,14.7
6645,HPE,9.9,19.7,14.7
6646,HPE,9.9,19.7,14.7
6647,HCE,8.7,18.2,14.7
6648,HCE,8.7,18.2,14.7
6649,HCE,8.7,18.2,14.7
6650,HCE,8.7,18.2,14.7
6651,HCE,8.7,18.2,14.7
6652,HCE,8.7,18.2,14.7
6653,HCE,8.7,18.2,14.7
6654,HCE,8.7,18.2,14.7
6655,HPE,9.9,19.7,14.7
6656,HPE,9.9,19.7,14.7
6657,HPE,9.9,19.7,14.7
6658,HPE,9.9,19.7,14.7
6659,HPE,9.9,19.7,14.7
6660,HPE,9.9,19.7,14.7
6661,HPE,9.9,19.7,14.7
6662,HPE,9.9,19.7,14.7
6663,HPE,9.9,19.7,14.7
6664,HPE,9.9,19.7,14.7
6665,HPE,9.9,19.7,14.7
6666,HPE,9.9,19.7,14.7
6667,HPE,9.9,19.7,14.7
6668,HPE,9.9,19.7,14.7
6669,HPE,9.9,19.7,14.7
6670,HPE,9.9,19.7,14.7
6671,HCE,8.7,18.2,14.7
6672,HCE,8.7,18.2,14.7
6673,HCE,8.7,18.2,14.7
6674,HCE,8.7,18.2,14.7
6675,HCE,8.7,18.2,14.7
6676,HCE,8.7,18.2,14.7
6677,HCE,8.7,18.2,14.7
6678,HCE,8.7,18.2,14.7
6679,HPE,9.9,19.7,14.7
6680,HPE,9.9,19.7,14.7
6681,HPE,9.9,19.7,14.7
6682,HPE,9.9,19.7,14.7
6683,HPE,9.9,19.7,14.7
6684,HPE,9.9,19.7,14.7
6685,HPE,9.9,19.7,14.7
6686,HPE,9.9,19.7,14.7
6687,HPE,9.9,19.7,14.7
6688,HPE,9.9,19.7,14.7
6689,HPE,9.9,19.7,14.7
6690,HPE,9.9,19.7,14.7
6691,HPE,9.9,19.7,14.7
6692,HPE,9.9,19.7,14.7
6693,HPE,9.9,19.7,14.7
6694,HPE,9.9,19.7,14.7
6695,HCE,8.7,18.2,14.7
6696,HCE,8.7,18.2,14.7
6697,HCE,8.7,18.2,14.7
6698,HCE,8.7,18.2,14.7
6699,HCE,8.7,18.2,14.7
6700,HCE,8.7,18.2,14.7
6701,HCE,8.7,18.2,14.7
6702,HCE,8.7,18.2,14.7
6703,HPE,9.9,19.7,14.7
6704,HPE,9.9,19.7,14.7
6705,HPE,9.9,19.7,14.7
6706,HPE,9.9,19.7,14.7
6707,HPE,9.9,19.7,14.7
6708,HPE,9.9,19.7,14.7
6709,HPE,9.9,19.7,14.7
6710,HPE,9.9,19.7,14.7
6711,HPE,9.9,19.7,14.7
6712,HPE,9.9,19.7,14.7
6713,HPE,9.9,19.7,14.7
6714,HPE,9.9,19.7,14.7
6715,HPE,9.9,19.7,14.7
6716,HPE,9.9,19.7,14.7
6717,HPE,9.9,19.7,14.7
6718,HPE,9.9,19.7,14.7
6719,HCE,8.7,18.2,14.7
6720,HCE,8.7,18.2,14.7
6721,HCE,8.7,18.2,14.7
6722,HCE,8.7,18.2,14.7
6723,HCE,8.7,18.2,14.7
6724,HCE,8.7,18.2,14.7
6725,HCE,8.7,18.2,14.7
6726,HCE,8.7,18.2,14.7
6727,HPE,9.9,19.7,14.7
6728,HPE,9.9,19.7,14.7
6729,HPE,9.9,19.7,14.7
6730,HPE,9.9,19.7,14.7
6731,HPE,9.9,19.7,14.7
6732,HPE,9.9,19.7,14.7
6733,HPE,9.9,19.7,14.7
6734,HPE,9.9,19.7,14.7
6735,HPE,9.9,19.7,14.7
6736,HPE,9.9,19.7,14.7
6737,HPE,9.9,19.7,14.7
6738,HPE,9.9,19.7,14.7
6739,HPE,9.9,19.7,14.7
6740,HPE,9.9,19.7,14.7
6741,HPE,9.9,19.7,14.7
6742,HPE,9.9,19.7,14.7
6743,HCE,8.7,18.2,14.7
6744,HCE,8.7,18.2,14.7
6745,HCE,8.7,18.2,14.7
6746,HCE,8.7,18.2,14.7
6747,HCE,8.7,18.2,14.7
6748,HCE,8.7,18.2,14.7
6749,HCE,8.7,18.2,14.7
6750,HCE,8.7,18.2,14.7
6751,HPE,9.9,19.7,14.7
6752,HPE,9.9,19.7,14.7
6753,HPE,9.9,19.7,14.7
6754,HPE,9.9,19.7,14.7
6755,HPE,9.9,19.7,14.7
6756,HPE,9.9,19.7,14.7
6757,HPE,9.9,19.7,14.7
6758,HPE,9.9,19.7,14.7
6759,HPE,9.9,19.7,14.7
6760,HPE,9.9,19.7,14.7
6761,HPE,9.9,19.7,14.7
6762,HPE,9.9,19.7,14.7
6763,HPE,9.9,19.7,14.7
6764,HPE,9.9,19.7,14.7
6765,HPE,9.9,19.7,14.7
6766,HPE,9.9,19.7,14.7
6767,HCE,8.7,18.2,14.7
6768,HCE,8.7,18.2,14.7
6769,HCE,8.7,18.2,14.7
6770,HCE,8.7,18.2,14.7
6771,HCE,8.7,18.2,14.7
6772,HCE,8.7,18.2,14.7
6773,HCE,8.7,18.2,14.7
6774,HCE,8.7,18.2,14.7
6775,HPE,9.9,19.7,14.7
6776,HPE,9.9,19.7,14.7
6777,HPE,9.9,19.7,14.7
6778,HPE,9.9,19.7,14.7
6779,HPE,9.9,19.7,14.7
6780,HPE,9.9,19.7,14.7
6781,HPE,9.9,19.7,14.7
6782,HPE,9.9,19.7,14.7
6783,HPE,9.9,19.7,14.7
6784,HPE,9.9,19.7,14.7
6785,HPE,9.9,19.7,14.7
6786,HPE,9.9,19.7,14.7
6787,HPE,9.9,19.7,14.7
6788,HPE,9.9,19.7,14.7
6789,HPE,9.9,19.7,14.7
6790,HPE,9.9,19.7,14.7
6791,HCE,8.7,18.2,14.7
6792,HCE,8.7,18.2,14.7
6793,HCE,8.7,18.2,14.7
6794,HCE,8.7,18.2,14.7
6795,HCE,8.7,18.2,14.7
6796,HCE,8.7,18.2,14.7
6797,HCE,8.7,18.2,14.7
6798,HCE,8.7,18.2,14.7
6799,HPE,9.9,19.7,14.7
6800,HPE,9.9,19.7,14.7
6801,HPE,9.9,19.7,14.7
6802,HPE,9.9,19.7,14.7
6803,HPE,9.9,19.7,14.7
6804,HPE,9.9,19.7,14.7
6805,HPE,9.9,19.7,14.7
6806,HPE,9.9,19.7,14.7
6807,HPE,9.9,19.7,14.7
6808,HPE,9.9,19.7,14.7
6809,HPE,9.9,19.7,14.7
6810,HPE,9.9,19.7,14.7
6811,HPE,9.9,19.7,14.7
6812,HPE,9.9,19.7,14.7
6813,HPE,9.9,19.7,14.7
6814,HPE,9.9,19.7,14.7
6815,HCE,8.7,18.2,14.7
6816,HCE,8.7,18.2,14.7
6817,HCE,8.7,18.2,14.7
6818,HCE,8.7,18.2,14.7
6819,HCE,8.7,18.2,14.7
6820,HCE,8.7,18.2,14.7
6821,HCE,8.7,18.2,14.7
6822,HCE,8.7,18.2,14.7
6823,HPE,9.9,19.7,14.7
6824,HPE,9.9,19.7,14.7
6825,HPE,9.9,19.7,14.7
6826,HPE,9.9,19.7,14.7
6827,HPE,9.9,19.7,14.7
6828,HPE,9.9,19.7,14.7
6829,HPE,9.9,19.7,14.7
6830,HPE,9.9,19.7,14.7
6831,HPE,9.9,19.7,14.7
6832,HPE,9.9,19.7,14.7
6833,HPE,9.9,19.7,14.7
6834,HPE,9.9,19.7,14.7
6835,HPE,9.9,19.7,14.7
6836,HPE,9.9,19.7,14.7
6837,HPE,9.9,19.7,14.7
6838,HPE,9.9,19.7,14.7
6839,HCE,8.7,18.2,14.7
6840,HCE,8.7,18.2,14.7
6841,HCE,8.7,18.2,14.7
6842,HCE,8.7,18.2,14.7
6843,HCE,8.7,18.2,14.7
6844,HCE,8.7,18.2,14.7
6845,HCE,8.7,18.2,14.7
6846,HCE,8.7,18.2,14.7
6847,HPE,9.9,19.7,14.7
6848,HPE,9.9,19.7,14.7
6849,HPE,9.9,19.7,14.7
6850,HPE,9.9,19.7,14.7
6851,HPE,9.9,19.7,14.7
6852,HPE,9.9,19.7,14.7
6853,HPE,9.9,19.7,14.7
6854,HPE,9.9,19.7,14.7
6855,HPE,9.9,19.7,14.7
6856,HPE,9.9,19.7,14.7
6857,HPE,9.9,19.7,14.7
6858,HPE,9.9,19.7,14.7
6859,HPE,9.9,19.7,14.7
6860,HPE,9.9,19.7,14.7
6861,HPE,9.9,19.7,14.7
6862,HPE,9.9,19.7,14.7
6863,HCE,8.7,18.2,14.7
6864,HCE,8.7,18.2,14.7
6865,HCE,8.7,18.2,14.7
6866,HCE,8.7,18.2,14.7
6867,HCE,8.7,18.2,14.7
6868,HCE,8.7,18.2,14.7
6869,HCE,8.7,18.2,14.7
6870,HCE,8.7,18.2,14.7
6871,HPE,9.9,19.7,14.7
6872,HPE,9.9,19.7,14.7
6873,HPE,9.9,19.7,14.7
6874,HPE,9.9,19.7,14.7
6875,HPE,9.9,19.7,14.7
6876,HPE,9.9,19.7,14.7
6877,HPE,9.9,19.7,14.7
6878,HPE,9.9,19.7,14.7
6879,HPE,9.9,19.7,14.7
6880,HPE,9.9,19.7,14.7
6881,HPE,9.9,19.7,14.7
6882,HPE,9.9,19.7,14.7
6883,HPE,9.9,19.7,14.7
6884,HPE,9.9,19.7,14.7
6885,HPE,9.9,19.7,14.7
6886,HPE,9.9,19.7,14.7
6887,HCE,8.7,18.2,14.7
6888,HCE,8.7,18.2,14.7
6889,HCE,8.7,18.2,14.7
6890,HCE,8.7,18.2,14.7
6891,HCE,8.7,18.2,14.7
6892,HCE,8.7,18.2,14.7
6893,HCE,8.7,18.2,14.7
6894,HCE,8.7,18.2,14.7
6895,HPE,9.9,19.7,14.7
6896,HPE,9.9,19.7,14.7
6897,HPE,9.9,19.7,14.7
6898,HPE,9.9,19.7,14.7
6899,HPE,9.9,19.7,14.7
6900,HPE,9.9,19.7,14.7
6901,HPE,9.9,19.7,14.7
6902,HPE,9.9,19.7,14.7
6903,HPE,9.9,19.7,14.7
6904,HPE,9.9,19.7,14.7
6905,HPE,9.9,19.7,14.7
6906,HPE,9.9,19.7,14.7
6907,HPE,9.9,19.7,14.7
6908,HPE,9.9,19.7,14.7
6909,HPE,9.9,19.7,14.7
6910,HPE,9.9,19.7,14.7
6911,HCE,8.7,18.2,14.7
6912,HCE,8.7,18.2,14.7
6913,HCE,8.7,18.2,14.7
6914,HCE,8.7,18.2,14.7
6915,HCE,8.7,18.2,14.7
6916,HCE,8.7,18.2,14.7
6917,HCE,8.7,18.2,14.7
6918,HCE,8.7,18.2,14.7
6919,HPE,9.9,19.7,14.7
6920,HPE,9.9,19.7,14.7
6921,HPE,9.9,19.7,14.7
6922,HPE,9.9,19.7,14.7
6923,HPE,9.9,19.7,14.7
6924,HPE,9.9,19.7,14.7
6925,HPE,9.9,19.7,14.7
6926,HPE,9.9,19.7,14.7
6927,HPE,9.9,19.7,14.7
6928,HPE,9.9,19.7,14.7
6929,HPE,9.9,19.7,14.7
6930,HPE,9.9,19.7,14.7
6931,HPE,9.9,19.7,14.7
6932,HPE,9.9,19.7,14.7
6933,HPE,9.9,19.7,14.7
6934,HPE,9.9,19.7,14.7
6935,HCE,8.7,18.2,14.7
6936,HCE,8.7,18.2,14.7
6937,HCE,8.7,18.2,14.7
6938,HCE,8.7,18.2,14.7
6939,HCE,8.7,18.2,14.7
6940,HCE,8.7,18.2,14.7
6941,HCE,8.7,18.2,14.7
6942,HCE,8.7,18.2,14.7
6943,HPE,9.9,19.7,14.7
6944,HPE,9.9,19.7,14.7
6945,HPE,9.9,19.7,14.7
6946,HPE,9.9,19.7,14.7
6947,HPE,9.9,19.7,14.7
6948,HPE,9.9,19.7,14.7
6949,HPE,9.9,19.7,14.7
6950,HPE,9.9,19.7,14.7
6951,HPE,9.9,19.7,14.7
6952,HPE,9.9,19.7,14.7
6953,HPE,9.9,19.7,14.7
6954,HPE,9.9,19.7,14.7
6955,HPE,9.9,19.7,14.7
6956,HPE,9.9,19.7,14.7
6957,HPE,9.9,19.7,14.7
6958,HPE,9.9,19.7,14.7
6959,HCE,8.7,18.2,14.7
6960,HCE,8.7,18.2,14.7
6961,HCE,8.7,18.2,14.7
6962,HCE,8.7,18.2,14.7
6963,HCE,8.7,18.2,14.7
6964,HCE,8.7,18.2,14.7
6965,HCE,8.7,18.2,14.7
6966,HCE,8.7,18.2,14.7
6967,HPE,9.9,19.7,14.7
6968,HPE,9.9,19.7,14.7
6969,HPE,9.9,19.7,14.7
6970,HPE,9.9,19.7,14.7
6971,HPE,9.9,19.7,14.7
6972,HPE,9.9,19.7,14.7
6973,HPE,9.9,19.7,14.7
6974,HPE,9.9,19.7,14.7
6975,HPE,9.9,19.7,14.7
6976,HPE,9.9,19.7,14.7
6977,HPE,9.9,19.7,14.7
6978,HPE,9.9,19.7,14.7
6979,HPE,9.9,19.7,14.7
6980,HPE,9.9,19.7,14.7
6981,HPE,9.9,19.7,14.7
6982,HPE,9.9,19.7,14.7
6983,HCE,8.7,18.2,14.7
6984,HCE,8.7,18.2,14.7
6985,HCE,8.7,18.2,14.7
6986,HCE,8.7,18.2,14.7
6987,HCE,8.7,18.2,14.7
6988,HCE,8.7,18.2,14.7
6989,HCE,8.7,18.2,14.7
6990,HCE,8.7,18.2,14.7
6991,HPE,9.9,19.7,14.7
6992,HPE,9.9,19.7,14.7
6993,HPE,9.9,19.7,14.7
6994,HPE,9.9,19.7,14.7
6995,HPE,9.9,19.7,14.7
6996,HPE,9.9,19.7,14.7
6997,HPE,9.9,19.7,14.7
6998,HPE,9.9,19.7,14.7
6999,HPE,9.9,19.7,14.7
7000,HPE,9.9,19.7,14.7
7001,HPE,9.9,19.7,14.7
7002,HPE,9.9,19.7,14.7
7003,HPE,9.9,19.7,14.7
7004,HPE,9.9,19.7,14.7
7005,HPE,9.9,19.7,14.7
7006,HPE,9.9,19.7,14.7
7007,HCE,8.7,18.2,14.7
7008,HCE,8.7,18.2,14.7
7009,HCE,8.7,18.2,14.7
7010,HCE,8.7,18.2,14.7
7011,HCE,8.7,18.2,14.7
7012,HCE,8.7,18.2,14.7
7013,HCE,8.7,18.2,14.7
7014,HCE,8.7,18.2,14.7
7015,HPE,9.9,19.7,14.7
7016,HPE,9.9,19.7,14.7
7017,HPE,9.9,19.7,14.7
7018,HPE,9.9,19.7,14.7
7019,HPE,9.9,19.7,14.7
7020,HPE,9.9,19.7,14.7
7021,HPE,9.9,19.7,14.7
7022,HPE,9.9,19.7,14.7
7023,HPE,9.9,19.7,14.7
7024,HPE,9.9,19.7,14.7
7025,HPE,9.9,19.7,14.7
7026,HPE,9.9,19.7,14.7
7027,HPE,9.9,19.7,14.7
7028,HPE,9.9,19.7,14.7
7029,HPE,9.9,19.7,14.7
7030,HPE,9.9,19.7,14.7
7031,HCE,8.7,18.2,14.7
7032,HCE,8.7,18.2,14.7
7033,HCE,8.7,18.2,14.7
7034,HCE,8.7,18.2,14.7
7035,HCE,8.7,18.2,14.7
7036,HCE,8.7,18.2,14.7
7037,HCE,8.7,18.2,14.7
7038,HCE,8.7,18.2,14.7
7039,HPE,9.9,19.7,14.7
7040,HPE,9.9,19.7,14.7
7041,HPE,9.9,19.7,14.7
7042,HPE,9.9,19.7,14.7
7043,HPE,9.9,19.7,14.7
7044,HPE,9.9,19.7,14.7
7045,HPE,9.9,19.7,14.7
7046,HPE,9.9,19.7,14.7
7047,HPE,9.9,19.7,14.7
7048,HPE,9.9,19.7,14.7
7049,HPE,9.9,19.7,14.7
7050,HPE,9.9,19.7,14.7
7051,HPE,9.9,19.7,14.7
7052,HPE,9.9,19.7,14.7
7053,HPE,9.9,19.7,14.7
7054,HPE,9.9,19.7,14.7
7055,HCE,8.7,18.2,14.7
7056,HCE,8.7,18.2,14.7
7057,HCE,8.7,18.2,14.7
7058,HCE,8.7,18.2,14.7
7059,HCE,8.7,18.2,14.7
7060,HCE,8.7,18.2,14.7
7061,HCE,8.7,18.2,14.7
7062,HCE,8.7,18.2,14.7
7063,HPE,9.9,19.7,14.7
7064,HPE,9.9,19.7,14.7
7065,HPE,9.9,19.7,14.7
7066,HPE,9.9,19.7,14.7
7067,HPE,9.9,19.7,14.7
7068,HPE,9.9,19.7,14.7
7069,HPE,9.9,19.7,14.7
7070,HPE,9.9,19.7,14.7
7071,HPE,9.9,19.7,14.7
7072,HPE,9.9,19.7,14.7
7073,HPE,9.9,19.7,14.7
7074,HPE,9.9,19.7,14.7
7075,HPE,9.9,19.7,14.7
7076,HPE,9.9,19.7,14.7
7077,HPE,9.9,19.7,14.7
7078,HPE,9.9,19.7,14.7
7079,HCE,8.7,18.2,14.7
7080,HCE,8.7,18.2,14.7
7081,HCE,8.7,18.2,14.7
7082,HCE,8.7,18.2,14.7
7083,HCE,8.7,18.2,14.7
7084,HCE,8.7,18.2,14.7
7085,HCE,8.7,18.2,14.7
7086,HCE,8.7,18.2,14.7
7087,HPE,9.9,19.7,14.7
7088,HPE,9.9,19.7,14.7
7089,HPE,9.9,19.7,14.7
7090,HPE,9.9,19.7,14.7
7091,HPE,9.9,19.7,14.7
7092,HPE,9.9,19.7,14.7
7093,HPE,9.9,19.7,14.7
7094,HPE,9.9,19.7,14.7
7095,HPE,9.9,19.7,14.7
7096,HPE,9.9,19.7,14.7
7097,HPE,9.9,19.7,14.7
7098,HPE,9.9,19.7,14.7
7099,HPE,9.9,19.7,14.7
7100,HPE,9.9,19.7,14.7
7101,HPE,9.9,19.7,14.7
7102,HPE,9.9,19.7,14.7
7103,HCE,8.7,18.2,14.7
7104,HCE,8.7,18.2,14.7
7105,HCE,8.7,18.2,14.7
7106,HCE,8.7,18.2,14.7
7107,HCE,8.7,18.2,14.7
7108,HCE,8.7,18.2,14.7
7109,HCE,8.7,18.2,14.7
7110,HCE,8.7,18.2,14.7
7111,HPE,9.9,19.7,14.7
7112,HPE,9.9,19.7,14.7
7113,HPE,9.9,19.7,14.7
7114,HPE,9.9,19.7,14.7
7115,HPE,9.9,19.7,14.7
7116,HPE,9.9,19.7,14.7
7117,HPE,9.9,19.7,14.7
7118,HPE,9.9,19.7,14.7
7119,HPE,9.9,19.7,14.7
7120,HPE,9.9,19.7,14.7
7121,HPE,9.9,19.7,14.7
7122,HPE,9.9,19.7,14.7
7123,HPE,9.9,19.7,14.7
7124,HPE,9.9,19.7,14.7
7125,HPE,9.9,19.7,14.7
7126,HPE,9.9,19.7,14.7
7127,HCE,8.7,18.2,14.7
7128,HCE,8.7,18.2,14.7
7129,HCE,8.7,18.2,14.7
7130,HCE,8.7,18.2,14.7
7131,HCE,8.7,18.2,14.7
7132,HCE,8.7,18.2,14.7
7133,HCE,8.7,18.2,14.7
7134,HCE,8.7,18.2,14.7
7135,HPE,9.9,19.7,14.7
7136,HPE,9.9,19.7,14.7
7137,HPE,9.9,19.7,14.7
7138,HPE,9.9,19.7,14.7
7139,HPE,9.9,19.7,14.7
7140,HPE,9.9,19.7,14.7
7141,HPE,9.9,19.7,14.7
7142,HPE,9.9,19.7,14.7
7143,HPE,9.9,19.7,14.7
7144,HPE,9.9,19.7,14.7
7145,HPE,9.9,19.7,14.7
7146,HPE,9.9,19.7,14.7
7147,HPE,9.9,19.7,14.7
7148,HPE,9.9,19.7,14.7
7149,HPE,9.9,19.7,14.7
7150,HPE,9.9,19.7,14.7
7151,HCE,8.7,18.2,14.7
7152,HCE,8.7,18.2,14.7
7153,HCE,8.7,18.2,14.7
7154,HCE,8.7,18.2,14.7
7155,HCE,8.7,18.2,14.7
7156,HCE,8.7,18.2,14.7
7157,HCE,8.7,18.2,14.7
7158,HCE,8.7,18.2,14.7
7159,HPE,9.9,19.7,14.7
7160,HPE,9.9,19.7,14.7
7161,HPE,9.9,19.7,14.7
7162,HPE,9.9,19.7,14.7
7163,HPE,9.9,19.7,14.7
7164,HPE,9.9,19.7,14.7
7165,HPE,9.9,19.7,14.7
7166,HPE,9.9,19.7,14.7
7167,HPE,9.9,19.7,14.7
7168,HPE,9.9,19.7,14.7
7169,HPE,9.9,19.7,14.7
7170,HPE,9.9,19.7,14.7
7171,HPE,9.9,19.7,14.7
7172,HPE,9.9,19.7,14.7
7173,HPE,9.9,19.7,14.7
7174,HPE,9.9,19.7,14.7
7175,HCE,8.7,18.2,14.7
7176,HCE,8.7,18.2,14.7
7177,HCE,8.7,18.2,14.7
7178,HCE,8.7,18.2,14.7
7179,HCE,8.7,18.2,14.7
7180,HCE,8.7,18.2,14.7
7181,HCE,8.7,18.2,14.7
7182,HCE,8.7,18.2,14.7
7183,HPE,9.9,19.7,14.7
7184,HPE,9.9,19.7,14.7
7185,HPE,9.9,19.7,14.7
7186,HPE,9.9,19.7,14.7
7187,HPE,9.9,19.7,14.7
7188,HPE,9.9,19.7,14.7
7189,HPE,9.9,19.7,14.7
7190,HPE,9.9,19.7,14.7
7191,HPE,9.9,19.7,14.7
7192,HPE,9.9,19.7,14.7
7193,HPE,9.9,19.7,14.7
7194,HPE,9.9,19.7,14.7
7195,HPE,9.9,19.7,14.7
7196,HPE,9.9,19.7,14.7
7197,HPE,9.9,19.7,14.7
7198,HPE,9.9,19.7,14.7
7199,HCE,8.7,18.2,14.7
7200,HCE,8.7,18.2,14.7
7201,HCE,8.7,18.2,14.7
7202,HCE,8.7,18.2,14.7
7203,HCE,8.7,18.2,14.7
7204,HCE,8.7,18.2,14.7
7205,HCE,8.7,18.2,14.7
7206,HCE,8.7,18.2,14.7
7207,HPE,9.9,19.7,14.7
7208,HPE,9.9,19.7,14.7
7209,HPE,9.9,19.7,14.7
7210,HPE,9.9,19.7,14.7
7211,HPE,9.9,19.7,14.7
7212,HPE,9.9,19.7,14.7
7213,HPE,9.9,19.7,14.7
7214,HPE,9.9,19.7,14.7
7215,HPE,9.9,19.7,14.7
7216,HPE,9.9,19.7,14.7
7217,HPE,9.9,19.7,14.7
7218,HPE,9.9,19.7,14.7
7219,HPE,9.9,19.7,14.7
7220,HPE,9.9,19.7,14.7
7221,HPE,9.9,19.7,14.7
7222,HPE,9.9,19.7,14.7
7223,HCE,8.7,18.2,14.7
7224,HCE,8.7,18.2,14.7
7225,HCE,8.7,18.2,14.7
7226,HCE,8.7,18.2,14.7
7227,HCE,8.7,18.2,14.7
7228,HCE,8.7,18.2,14.7
7229,HCE,8.7,18.2,14.7
7230,HCE,8.7,18.2,14.7
7231,HPE,9.9,19.7,14.7
7232,HPE,9.9,19.7,14.7
7233,HPE,9.9,19.7,14.7
7234,HPE,9.9,19.7,14.7
7235,HPE,9.9,19.7,14.7
7236,HPE,9.9,19.7,14.7
7237,HPE,9.9,19.7,14.7
7238,HPE,9.9,19.7,14.7
7239,HPE,9.9,19.7,14.7
7240,HPE,9.9,19.7,14.7
7241,HPE,9.9,19.7,14.7
7242,HPE,9.9,19.7,14.7
7243,HPE,9.9,19.7,14.7
7244,HPE,9.9,19.7,14.7
7245,HPE,9.9,19.7,14.7
7246,HPE,9.9,19.7,14.7
7247,HCE,8.7,18.2,14.7
7248,HCE,8.7,18.2,14.7
7249,HCE,8.7,18.2,14.7
7250,HCE,8.7,18.2,14.7
7251,HCE,8.7,18.2,14.7
7252,HCE,8.7,18.2,14.7
7253,HCE,8.7,18.2,14.7
7254,HCE,8.7,18.2,14.7
7255,HPE,9.9,19.7,14.7
7256,HPE,9.9,19.7,14.7
7257,HPE,9.9,19.7,14.7
7258,HPE,9.9,19.7,14.7
7259,HPE,9.9,19.7,14.7
7260,HPE,9.9,19.7,14.7
7261,HPE,9.9,19.7,14.7
7262,HPE,9.9,19.7,14.7
7263,HPE,9.9,19.7,14.7
7264,HPE,9.9,19.7,14.7
7265,HPE,9.9,19.7,14.7
7266,HPE,9.9,19.7,14.7
7267,HPE,9.9,19.7,14.7
7268,HPE,9.9,19.7,14.7
7269,HPE,9.9,19.7,14.7
7270,HPE,9.9,19.7,14.7
7271,HCE,8.7,18.2,14.7
7272,HCE,8.7,18.2,14.7
7273,HCE,8.7,18.2,14.7
7274,HCE,8.7,18.2,14.7
7275,HCE,8.7,18.2,14.7
7276,HCE,8.7,18.2,14.7
7277,HCE,8.7,18.2,14.7
7278,HCE,8.7,18.2,14.7
7279,HPE,9.9,19.7,14.7
7280,HPE,9.9,19.7,14.7
7281,HPE,9.9,19.7,14.7
7282,HPE,9.9,19.7,14.7
7283,HPE,9.9,19.7,14.7
7284,HPE,9.9,19.7,14.7
7285,HPE,9.9,19.7,14.7
